HorseID,Horse,RunStyle,Wins,Starts,Places,AvgOdds,WinRate,PlaceRate
J425,極靈(J425),Midpack,0,1,0,196.0,0.0,0.0
J433,七彩雲珠(J433),Closer,0,1,0,63.0,0.0,0.0
J433,七彩雲珠(J433),Frontrunner,0,1,0,107.0,0.0,0.0
J434,歌舞團(J434),Frontrunner,0,1,0,43.0,0.0,0.0
J436,競馬一心(J436),Closer,0,1,0,5.9,0.0,0.0
J438,非凡龍駒(J438),Closer,0,1,0,155.0,0.0,0.0
J439,嘉應駿馬(J439),Midpack,0,1,0,14.0,0.0,0.0
J440,經典時代(J440),Closer,0,1,0,14.0,0.0,0.0
J441,天火同德(J441),Midpack,0,1,0,67.0,0.0,0.0
J442,八仟財陞(J442),Frontrunner,0,1,0,15.0,0.0,0.0
J448,藍爵爺(J448),Frontrunner,0,1,0,24.0,0.0,0.0
J448,藍爵爺(J448),Midpack,0,1,0,49.0,0.0,0.0
J450,手機錶鑽(J450),Closer,0,1,0,40.0,0.0,0.0
J451,威武年代(J451),Closer,0,1,0,12.0,0.0,0.0
J451,威武年代(J451),Midpack,0,1,0,22.0,0.0,0.0
J452,步風雷(J452),Frontrunner,0,1,0,85.0,0.0,0.0
J454,包裝福星(J454),Frontrunner,0,1,0,2.5,0.0,0.0
J458,利不可擋(J458),Closer,0,1,0,64.0,0.0,0.0
J458,利不可擋(J458),Frontrunner,0,1,0,171.0,0.0,0.0
J467,心雄雄(J467),Midpack,0,1,0,12.0,0.0,0.0
J469,開心之旅(J469),Midpack,0,1,0,18.0,0.0,0.0
J475,綠水青山(J475),Frontrunner,0,1,0,95.0,0.0,0.0
J476,八駿高昇(J476),Closer,0,1,0,113.0,0.0,0.0
J476,八駿高昇(J476),Frontrunner,0,1,0,53.0,0.0,0.0
J477,可期而遇(J477),Frontrunner,0,1,1,9.8,0.0,100.0
J479,鼓浪高升(J479),Frontrunner,0,1,0,7.6,0.0,0.0
J482,千杯(J482),Closer,0,1,0,40.0,0.0,0.0
J482,千杯(J482),Frontrunner,0,1,0,47.0,0.0,0.0
J482,千杯(J482),Midpack,0,1,0,56.0,0.0,0.0
J483,美麗一定(J483),Closer,0,1,0,35.0,0.0,0.0
J487,喵喵怪(J487),Frontrunner,0,1,0,24.0,0.0,0.0
J489,凱旋升(J489),Closer,0,1,0,4.4,0.0,0.0
J492,宇上龍騰(J492),Frontrunner,0,1,0,154.0,0.0,0.0
J492,宇上龍騰(J492),Midpack,0,1,0,30.0,0.0,0.0
J495,健而快(J495),Midpack,0,1,0,41.0,0.0,0.0
J496,歡樂飛駒(J496),Frontrunner,0,1,0,28.0,0.0,0.0
J497,鋼鐵戰士(J497),Midpack,0,1,0,74.0,0.0,0.0
J499,金玉良言(J499),Frontrunner,0,1,0,42.0,0.0,0.0
J499,金玉良言(J499),Midpack,0,1,0,86.0,0.0,0.0
J502,蜜蜜送(J502),Closer,0,1,0,153.0,0.0,0.0
J502,蜜蜜送(J502),Frontrunner,0,1,0,16.0,0.0,0.0
J506,綫路盈樂(J506),Midpack,0,1,1,8.5,0.0,100.0
J507,保羅傳奇(J507),Closer,0,1,0,6.5,0.0,0.0
J508,光輝歲月(J508),Frontrunner,0,1,0,38.0,0.0,0.0
J508,光輝歲月(J508),Midpack,0,1,0,14.0,0.0,0.0
J510,午夜快車(J510),Midpack,0,1,0,21.0,0.0,0.0
J511,風火猴王(J511),Closer,0,1,0,30.0,0.0,0.0
J511,風火猴王(J511),Midpack,0,1,0,72.0,0.0,0.0
J514,勁沙塵(J514),Frontrunner,0,1,1,2.8,0.0,100.0
J518,海綠寶(J518),Frontrunner,0,1,1,14.0,0.0,100.0
J518,海綠寶(J518),Midpack,0,1,0,6.3,0.0,0.0
J519,好節拍(J519),Frontrunner,0,1,1,9.4,0.0,100.0
J519,好節拍(J519),Midpack,0,1,1,46.0,0.0,100.0
J521,金鑽八十(J521),Midpack,0,1,0,19.0,0.0,0.0
J522,飛天王(J522),Closer,0,1,0,113.0,0.0,0.0
J524,捷足奔馳(J524),Frontrunner,0,1,0,8.9,0.0,0.0
J529,耀昌勝世(J529),Midpack,0,1,0,150.0,0.0,0.0
J532,銀亮濠俠(J532),Frontrunner,0,1,0,137.0,0.0,0.0
J537,友愛心得(J537),Closer,0,1,0,35.0,0.0,0.0
J541,古惑大師(J541),Midpack,0,1,0,48.0,0.0,0.0
J551,球皇(J551),Frontrunner,0,1,0,49.0,0.0,0.0
J551,球皇(J551),Midpack,0,1,0,137.0,0.0,0.0
J808,神志勇進(J808),Closer,0,1,1,4.6,0.0,100.0
J813,盧森堡(J813),Midpack,0,1,0,6.2,0.0,0.0
K001,真強人(K001),Closer,0,1,0,177.0,0.0,0.0
K003,康昌之星(K003),Frontrunner,0,1,0,15.0,0.0,0.0
K004,豐辰(K004),Midpack,0,1,1,8.7,0.0,100.0
K006,醒目先駒(K006),Midpack,0,1,1,13.0,0.0,100.0
K014,玩笑(K014),Midpack,0,1,0,3.7,0.0,0.0
K015,南莊堡(K015),Frontrunner,0,1,0,21.0,0.0,0.0
K016,開心五月(K016),Closer,0,1,0,92.0,0.0,0.0
K017,雷神太保(K017),Midpack,0,1,0,56.0,0.0,0.0
K019,凡喜(K019),Midpack,0,1,0,42.0,0.0,0.0
K022,譽友駿駒(K022),Frontrunner,0,1,0,79.0,0.0,0.0
K023,過關大獅(K023),Closer,0,1,0,37.0,0.0,0.0
K024,拚搏(K024),Frontrunner,0,1,0,85.0,0.0,0.0
K025,凌風傲雪(K025),Frontrunner,0,1,0,13.0,0.0,0.0
K027,快靚旺(K027),Midpack,0,1,0,3.6,0.0,0.0
K034,大師爺(K034),Frontrunner,0,1,0,185.0,0.0,0.0
K035,傳承效應(K035),Frontrunner,0,1,0,123.0,0.0,0.0
K035,傳承效應(K035),Midpack,0,1,0,74.0,0.0,0.0
K039,活力精神(K039),Midpack,0,1,0,17.0,0.0,0.0
K041,深心星(K041),Midpack,0,1,0,14.0,0.0,0.0
K044,問鼎巔峰(K044),Closer,0,1,0,35.0,0.0,0.0
K047,勁騷(K047),Frontrunner,0,1,0,189.0,0.0,0.0
K049,後無來者(K049),Midpack,0,1,0,52.0,0.0,0.0
K050,心福(K050),Midpack,0,1,0,170.0,0.0,0.0
K053,魅力心(K053),Closer,0,1,0,135.0,0.0,0.0
K053,魅力心(K053),Frontrunner,0,1,0,115.0,0.0,0.0
K058,實力加(K058),Midpack,0,1,0,70.0,0.0,0.0
K059,悠悠乾坤(K059),Frontrunner,0,1,0,53.0,0.0,0.0
K060,無限勝利(K060),Closer,0,1,0,108.0,0.0,0.0
K064,幸運愉快(K064),Closer,0,1,0,28.0,0.0,0.0
K067,亮寶(K067),Closer,0,1,0,5.8,0.0,0.0
K075,瑪納霏(K075),Closer,0,1,0,25.0,0.0,0.0
K076,膨才(K076),Midpack,0,1,1,1.8,0.0,100.0
K079,龍之邦(K079),Frontrunner,0,1,0,107.0,0.0,0.0
K080,自動自覺(K080),Frontrunner,0,1,0,17.0,0.0,0.0
K081,同心同樂(K081),Closer,0,1,0,40.0,0.0,0.0
K081,同心同樂(K081),Midpack,0,1,0,6.2,0.0,0.0
K083,三才鬥士(K083),Closer,0,1,0,47.0,0.0,0.0
K083,三才鬥士(K083),Frontrunner,0,1,0,38.0,0.0,0.0
K083,三才鬥士(K083),Midpack,0,1,0,47.0,0.0,0.0
K084,翠兒威威(K084),Frontrunner,0,1,0,7.5,0.0,0.0
K085,包裝創新(K085),Frontrunner,0,1,0,117.0,0.0,0.0
K089,猛將兄(K089),Midpack,0,1,1,25.0,0.0,100.0
K090,運籌帷幄(K090),Frontrunner,0,1,0,142.0,0.0,0.0
K098,火焰閃爍(K098),Midpack,0,1,0,42.0,0.0,0.0
K100,醒嘉輝(K100),Closer,0,1,0,54.0,0.0,0.0
K101,觀萬物(K101),Frontrunner,0,1,0,12.0,0.0,0.0
K101,觀萬物(K101),Midpack,0,1,0,43.0,0.0,0.0
K102,快步向前(K102),Midpack,0,1,0,79.0,0.0,0.0
K105,鋁神(K105),Midpack,0,1,0,42.0,0.0,0.0
K106,友得盈(K106),Closer,0,1,0,12.0,0.0,0.0
K109,神異金剛(K109),Frontrunner,0,1,0,67.0,0.0,0.0
K114,一生好彩(K114),Frontrunner,0,1,1,2.9,0.0,100.0
K116,嘉冠王(K116),Midpack,0,1,0,4.9,0.0,0.0
K118,戀愛狂(K118),Frontrunner,0,1,0,25.0,0.0,0.0
K119,神舟彎月(K119),Frontrunner,0,1,0,18.0,0.0,0.0
K121,金快飛飛(K121),Midpack,0,1,0,5.4,0.0,0.0
K122,會當凌(K122),Closer,0,1,0,34.0,0.0,0.0
K122,會當凌(K122),Frontrunner,0,1,0,12.0,0.0,0.0
K124,太勝駒(K124),Midpack,0,1,0,70.0,0.0,0.0
K133,功名顯赫(K133),Closer,0,1,0,21.0,0.0,0.0
K133,功名顯赫(K133),Midpack,0,1,0,43.0,0.0,0.0
K135,有色光輝(K135),Midpack,0,1,0,32.0,0.0,0.0
K136,笑喜喜(K136),Frontrunner,0,1,0,2.6,0.0,0.0
K137,嘉力寶(K137),Midpack,0,1,0,110.0,0.0,0.0
K140,大眾快駒(K140),Closer,0,1,0,16.0,0.0,0.0
K140,大眾快駒(K140),Frontrunner,0,1,0,3.4,0.0,0.0
K140,大眾快駒(K140),Midpack,0,1,0,135.0,0.0,0.0
K144,熱氣球(K144),Midpack,0,1,0,13.0,0.0,0.0
K145,彩虹七色(K145),Midpack,0,1,1,3.8,0.0,100.0
K147,天德神影(K147),Closer,0,1,0,70.0,0.0,0.0
K148,增旺(K148),Closer,0,1,1,133.0,0.0,100.0
K149,甜蝦女(K149),Frontrunner,0,1,0,218.0,0.0,0.0
K150,金風萬里(K150),Midpack,0,1,0,18.0,0.0,0.0
K154,關鍵所在(K154),Frontrunner,0,1,0,4.2,0.0,0.0
K155,爆出美麗(K155),Frontrunner,0,1,0,116.0,0.0,0.0
K155,爆出美麗(K155),Midpack,0,1,0,6.7,0.0,0.0
K157,勁勇皇駒(K157),Midpack,0,1,0,91.0,0.0,0.0
K159,駿馬之光(K159),Midpack,0,1,0,100.0,0.0,0.0
K161,平凡騎士(K161),Frontrunner,0,1,0,19.0,0.0,0.0
K166,知恩圖報(K166),Closer,0,1,0,116.0,0.0,0.0
K167,天福(K167),Closer,0,1,0,20.0,0.0,0.0
K168,笑傲江湖(K168),Closer,0,1,0,6.6,0.0,0.0
K171,萬事得意(K171),Frontrunner,0,1,0,117.0,0.0,0.0
K172,大眾福星(K172),Frontrunner,0,1,0,5.2,0.0,0.0
K178,競駿良駒(K178),Closer,0,1,0,65.0,0.0,0.0
K180,金金小子(K180),Closer,0,1,1,10.0,0.0,100.0
K181,牛精豪情(K181),Midpack,0,1,0,67.0,0.0,0.0
K183,魅影戈飛(K183),Midpack,0,1,0,4.8,0.0,0.0
K184,紅衣醒目(K184),Midpack,0,1,0,10.0,0.0,0.0
K188,新力超升(K188),Closer,0,1,0,194.0,0.0,0.0
K188,新力超升(K188),Frontrunner,0,1,0,25.0,0.0,0.0
K188,新力超升(K188),Midpack,0,1,0,16.0,0.0,0.0
K189,首駿(K189),Frontrunner,0,1,0,24.0,0.0,0.0
K193,艾彼奧(K193),Frontrunner,0,1,0,41.0,0.0,0.0
K200,十力(K200),Frontrunner,0,1,0,124.0,0.0,0.0
K202,沙井之友(K202),Closer,0,1,0,25.0,0.0,0.0
K206,驥跑得(K206),Closer,0,1,0,129.0,0.0,0.0
K208,駿跑得(K208),Frontrunner,0,1,0,14.0,0.0,0.0
K209,大浪園田(K209),Midpack,0,1,0,39.0,0.0,0.0
K212,錢程萬里(K212),Closer,0,1,0,64.0,0.0,0.0
K213,開心老友(K213),Frontrunner,0,1,0,87.0,0.0,0.0
K214,帝豪勝駒(K214),Midpack,0,1,0,56.0,0.0,0.0
K216,鑽得勝(K216),Midpack,0,1,0,9.3,0.0,0.0
K217,勇者無敵(K217),Midpack,0,1,0,15.0,0.0,0.0
K220,銀火箭(K220),Midpack,0,1,0,132.0,0.0,0.0
K221,喜駿銀星(K221),Closer,0,1,0,100.0,0.0,0.0
K224,極炸(K224),Closer,0,1,0,55.0,0.0,0.0
K227,顏色之皇(K227),Closer,0,1,0,6.5,0.0,0.0
K229,三強(K229),Closer,0,1,0,198.0,0.0,0.0
K230,海洋帝君(K230),Midpack,0,1,0,138.0,0.0,0.0
K231,久久為軍(K231),Frontrunner,0,1,0,52.0,0.0,0.0
K236,扶搖勢勁(K236),Midpack,0,1,0,3.4,0.0,0.0
K237,勇闖高峰(K237),Midpack,0,1,1,3.9,0.0,100.0
K238,臻至辰(K238),Closer,0,1,0,34.0,0.0,0.0
K239,順善寶(K239),Closer,0,1,0,121.0,0.0,0.0
K241,勝在有型(K241),Frontrunner,0,1,0,231.0,0.0,0.0
K241,勝在有型(K241),Midpack,0,1,0,39.0,0.0,0.0
K242,激光諜影(K242),Frontrunner,0,1,1,2.8,0.0,100.0
K242,激光諜影(K242),Midpack,0,1,0,1.9,0.0,0.0
K243,皇寶駒(K243),Closer,0,1,0,59.0,0.0,0.0
K243,皇寶駒(K243),Frontrunner,0,1,0,140.0,0.0,0.0
K244,工程小子(K244),Midpack,0,1,0,146.0,0.0,0.0
K249,寶進(K249),Closer,0,1,0,13.0,0.0,0.0
K249,寶進(K249),Midpack,0,1,1,10.0,0.0,100.0
K250,迅意(K250),Closer,0,1,0,40.0,0.0,0.0
K252,安可(K252),Frontrunner,0,1,0,6.4,0.0,0.0
K254,同益善(K254),Frontrunner,0,1,0,12.0,0.0,0.0
K256,自然動力(K256),Closer,0,1,0,185.0,0.0,0.0
K258,至尊瑰寶(K258),Frontrunner,0,1,0,9.6,0.0,0.0
K260,超開心(K260),Frontrunner,0,1,0,41.0,0.0,0.0
K260,超開心(K260),Midpack,0,1,0,37.0,0.0,0.0
K261,百威多贏(K261),Closer,0,1,0,18.0,0.0,0.0
K261,百威多贏(K261),Frontrunner,0,1,0,64.0,0.0,0.0
K262,尊登(K262),Frontrunner,0,1,0,167.0,0.0,0.0
K262,尊登(K262),Midpack,0,1,0,156.0,0.0,0.0
K263,摯友心得(K263),Closer,0,1,0,16.0,0.0,0.0
K263,摯友心得(K263),Midpack,0,1,0,29.0,0.0,0.0
K266,長勝金剛(K266),Midpack,0,1,0,20.0,0.0,0.0
K268,好多利高(K268),Frontrunner,0,1,0,11.0,0.0,0.0
K269,冠輝皇(K269),Closer,0,1,0,10.0,0.0,0.0
K270,真僥倖(K270),Closer,0,1,0,58.0,0.0,0.0
K270,真僥倖(K270),Midpack,0,1,1,10.0,0.0,100.0
K271,有盈勇士(K271),Midpack,0,1,0,86.0,0.0,0.0
K272,金多囍(K272),Frontrunner,0,1,0,16.0,0.0,0.0
K272,金多囍(K272),Midpack,0,1,0,15.0,0.0,0.0
K273,至臻完美(K273),Frontrunner,0,1,0,24.0,0.0,0.0
K273,至臻完美(K273),Midpack,0,1,0,155.0,0.0,0.0
K275,非凡時刻(K275),Midpack,0,1,0,12.0,0.0,0.0
K276,花香月明(K276),Midpack,0,1,0,13.0,0.0,0.0
K279,萬里雲(K279),Closer,0,1,0,24.0,0.0,0.0
K281,幽默大師(K281),Closer,0,1,0,140.0,0.0,0.0
K281,幽默大師(K281),Midpack,0,1,0,79.0,0.0,0.0
K282,陸小鳳(K282),Closer,0,1,0,15.0,0.0,0.0
K283,可靠大師(K283),Closer,0,1,1,7.0,0.0,100.0
K283,可靠大師(K283),Midpack,0,1,0,5.8,0.0,0.0
K285,奇異果(K285),Frontrunner,0,1,0,14.0,0.0,0.0
K285,奇異果(K285),Midpack,0,1,0,17.0,0.0,0.0
K289,本能(K289),Frontrunner,0,1,0,216.0,0.0,0.0
K289,本能(K289),Midpack,0,1,0,165.0,0.0,0.0
K292,星鑽貴人(K292),Closer,0,1,0,70.0,0.0,0.0
K293,常嚐發財(K293),Midpack,0,1,0,4.9,0.0,0.0
K297,葳莉非凡(K297),Frontrunner,0,1,1,6.0,0.0,100.0
K297,葳莉非凡(K297),Midpack,0,1,0,4.1,0.0,0.0
K305,林寶精神(K305),Frontrunner,0,1,0,14.0,0.0,0.0
K306,堅多福(K306),Frontrunner,0,1,0,16.0,0.0,0.0
K310,領航君子(K310),Frontrunner,0,1,1,16.0,0.0,100.0
K310,領航君子(K310),Midpack,0,1,0,15.0,0.0,0.0
K311,好好飛(K311),Frontrunner,0,1,0,30.0,0.0,0.0
K312,超勁赤兔(K312),Midpack,0,1,0,29.0,0.0,0.0
K315,路路勁(K315),Midpack,0,1,1,38.0,0.0,100.0
K321,遨遊波士(K321),Closer,0,1,0,11.0,0.0,0.0
K323,巴閉佬(K323),Closer,0,1,0,54.0,0.0,0.0
K324,穿雲達月(K324),Closer,0,1,0,20.0,0.0,0.0
K324,穿雲達月(K324),Midpack,0,1,0,10.0,0.0,0.0
K325,星辰千帥(K325),Closer,0,1,1,21.0,0.0,100.0
K325,星辰千帥(K325),Midpack,0,1,0,10.0,0.0,0.0
K326,快活精神(K326),Midpack,0,1,1,9.2,0.0,100.0
K328,日冲天(K328),Closer,0,1,0,24.0,0.0,0.0
K331,星將(K331),Frontrunner,0,1,0,9.2,0.0,0.0
K331,星將(K331),Midpack,0,1,0,6.2,0.0,0.0
K332,隋我同來(K332),Closer,0,1,0,32.0,0.0,0.0
K335,火悟空(K335),Midpack,0,1,0,3.6,0.0,0.0
K336,一風雲(K336),Closer,0,1,0,90.0,0.0,0.0
K337,美周郎(K337),Midpack,0,1,0,20.0,0.0,0.0
K339,天比高(K339),Closer,0,1,0,80.0,0.0,0.0
K339,天比高(K339),Midpack,0,1,0,43.0,0.0,0.0
K340,團結勇士(K340),Closer,0,1,0,7.1,0.0,0.0
K343,頌星(K343),Closer,0,1,0,60.0,0.0,0.0
K344,快樂之友(K344),Closer,0,1,0,70.0,0.0,0.0
K347,喜馬(K347),Closer,0,1,0,206.0,0.0,0.0
K350,時時歡聲(K350),Midpack,0,1,0,11.0,0.0,0.0
K352,乘數表(K352),Closer,0,1,0,69.0,0.0,0.0
K353,狼來了(K353),Closer,0,1,0,36.0,0.0,0.0
K355,哥倫布(K355),Closer,0,1,0,15.0,0.0,0.0
K358,士登(K358),Closer,0,1,0,136.0,0.0,0.0
K358,士登(K358),Frontrunner,0,1,0,72.0,0.0,0.0
K358,士登(K358),Midpack,0,1,0,98.0,0.0,0.0
K359,解碼(K359),Frontrunner,0,1,0,8.1,0.0,0.0
K361,交學費(K361),Midpack,0,1,0,62.0,0.0,0.0
K363,星月飛雲(K363),Midpack,0,1,0,12.0,0.0,0.0
K364,加州勇勝(K364),Closer,0,1,0,25.0,0.0,0.0
K368,爆得美麗(K368),Closer,0,1,0,67.0,0.0,0.0
K368,爆得美麗(K368),Midpack,0,1,1,38.0,0.0,100.0
K369,晒冷(K369),Frontrunner,0,1,1,13.0,0.0,100.0
K369,晒冷(K369),Midpack,0,1,0,5.5,0.0,0.0
K370,逍遙騎士(K370),Closer,0,1,0,132.0,0.0,0.0
K370,逍遙騎士(K370),Midpack,0,1,0,9.2,0.0,0.0
K372,浪漫喜宴(K372),Closer,0,1,0,15.0,0.0,0.0
K372,浪漫喜宴(K372),Frontrunner,0,1,0,135.0,0.0,0.0
K374,滿洛城(K374),Closer,0,1,0,56.0,0.0,0.0
K377,不勞而獲(K377),Frontrunner,0,1,1,1.9,0.0,100.0
K379,長勝隊長(K379),Midpack,0,1,0,49.0,0.0,0.0
K381,好實力(K381),Closer,0,1,0,133.0,0.0,0.0
K381,好實力(K381),Midpack,0,1,0,147.0,0.0,0.0
K383,傲然(K383),Closer,0,1,0,196.0,0.0,0.0
K384,鬆啲(K384),Closer,0,1,0,112.0,0.0,0.0
K386,超勝無敵(K386),Midpack,0,1,0,41.0,0.0,0.0
K389,源好運(K389),Closer,0,1,0,3.3,0.0,0.0
K395,中國心(K395),Closer,0,1,1,10.0,0.0,100.0
K396,凱皇寶(K396),Midpack,0,1,0,10.0,0.0,0.0
K399,喜行(K399),Closer,0,1,0,119.0,0.0,0.0
K399,喜行(K399),Midpack,0,1,0,82.0,0.0,0.0
K400,友瑩亮(K400),Closer,0,1,0,8.6,0.0,0.0
K402,文武全能(K402),Midpack,0,1,0,38.0,0.0,0.0
K405,起舞奜奜(K405),Closer,0,1,0,103.0,0.0,0.0
K405,起舞奜奜(K405),Midpack,0,1,0,25.0,0.0,0.0
K406,知道穩勝(K406),Closer,0,1,0,57.0,0.0,0.0
K406,知道穩勝(K406),Frontrunner,0,1,0,9.0,0.0,0.0
K406,知道穩勝(K406),Midpack,0,1,0,67.0,0.0,0.0
K408,精彩福星(K408),Midpack,0,1,0,26.0,0.0,0.0
K409,顯勝高昇(K409),Closer,0,1,0,21.0,0.0,0.0
K411,飛龍在天(K411),Frontrunner,0,1,0,6.5,0.0,0.0
K415,怪獸叉燒(K415),Closer,0,1,0,158.0,0.0,0.0
K415,怪獸叉燒(K415),Midpack,0,1,0,57.0,0.0,0.0
K420,三叉戟(K420),Closer,0,1,0,28.0,0.0,0.0
K422,雪茄福星(K422),Closer,0,1,0,13.0,0.0,0.0
K422,雪茄福星(K422),Midpack,0,1,0,23.0,0.0,0.0
K423,紅衣財神(K423),Frontrunner,0,1,0,12.0,0.0,0.0
K424,林家山神(K424),Frontrunner,0,1,0,74.0,0.0,0.0
K429,過關勇士(K429),Closer,0,1,0,63.0,0.0,0.0
K429,過關勇士(K429),Frontrunner,0,1,0,14.0,0.0,0.0
K429,過關勇士(K429),Midpack,0,1,1,16.0,0.0,100.0
K430,森洺之巔(K430),Closer,0,1,0,82.0,0.0,0.0
K431,閃電星福(K431),Closer,0,1,0,16.0,0.0,0.0
K434,福星小子(K434),Closer,0,1,0,28.0,0.0,0.0
K443,好運年(K443),Midpack,0,1,0,87.0,0.0,0.0
K444,凝妙星(K444),Frontrunner,0,1,0,9.8,0.0,0.0
K455,眼健康(K455),Closer,0,1,0,83.0,0.0,0.0
K459,隼風雲(K459),Closer,0,1,0,77.0,0.0,0.0
K464,競駿勇士(K464),Closer,0,1,0,37.0,0.0,0.0
K464,競駿勇士(K464),Midpack,0,1,0,21.0,0.0,0.0
K465,競駿傳奇(K465),Closer,0,1,0,119.0,0.0,0.0
K469,超寫意(K469),Frontrunner,0,1,0,7.5,0.0,0.0
K472,飛馬先生(K472),Closer,0,1,0,21.0,0.0,0.0
K474,榮駿大道(K474),Closer,0,1,0,43.0,0.0,0.0
K477,加州熱浪(K477),Closer,0,1,0,105.0,0.0,0.0
K480,豐功偉績(K480),Midpack,0,1,0,53.0,0.0,0.0
K485,官金騏(K485),Frontrunner,0,1,1,4.7,0.0,100.0
K492,悟空(K492),Closer,0,1,0,112.0,0.0,0.0
K495,不羈(K495),Closer,0,1,0,7.9,0.0,0.0
K901,別具風味(K901),Midpack,0,1,0,11.0,0.0,0.0
K902,港邊小區(K902),Closer,0,1,0,61.0,0.0,0.0
K905,星迷(K905),Midpack,0,1,0,106.0,0.0,0.0
K906,濠城(K906),Closer,0,1,0,76.0,0.0,0.0
K907,里見夢境(K907),Closer,0,1,1,15.0,0.0,100.0
K907,里見夢境(K907),Midpack,0,1,1,15.0,0.0,100.0
K908,摯誠推介(K908),Midpack,0,1,0,148.0,0.0,0.0
K909,好天朗(K909),Closer,0,1,0,16.0,0.0,0.0
K910,遠觀天象(K910),Frontrunner,0,1,0,10.0,0.0,0.0
K911,齋月(K911),Closer,0,1,0,79.0,0.0,0.0
K912,飛舞心靈(K912),Midpack,0,1,0,51.0,0.0,0.0
K913,鍵琴高奏(K913),Frontrunner,0,1,1,14.0,0.0,100.0
K914,奇力駒(K914),Closer,0,1,0,82.0,0.0,0.0
K914,奇力駒(K914),Midpack,0,1,1,49.0,0.0,100.0
K916,勇狐隊(K916),Closer,0,1,0,114.0,0.0,0.0
K918,滿足(K918),Closer,0,1,0,67.0,0.0,0.0
K919,展翼遨飛(K919),Frontrunner,0,1,0,60.0,0.0,0.0
K920,歌利巨人(K920),Midpack,0,1,0,6.1,0.0,0.0
K921,不戰而勝(K921),Midpack,0,1,0,5.9,0.0,0.0
K924,鮮紅葉(K924),Closer,0,1,0,16.0,0.0,0.0
K925,侯爵(K925),Closer,0,1,0,6.1,0.0,0.0
K926,草如茵(K926),Frontrunner,0,1,0,20.0,0.0,0.0
K927,浪接浪(K927),Closer,0,1,0,32.0,0.0,0.0
K928,橡木城(K928),Closer,0,1,1,3.2,0.0,100.0
K929,贏家(K929),Frontrunner,0,1,0,13.0,0.0,0.0
K930,樂觀派(K930),Midpack,0,1,0,5.6,0.0,0.0
K931,地神力(K931),Midpack,0,1,0,47.0,0.0,0.0
K932,御皇贊助(K932),Frontrunner,0,1,0,34.0,0.0,0.0
K934,名俠(K934),Closer,0,1,0,175.0,0.0,0.0
K935,野田冰峰(K935),Closer,0,1,0,94.0,0.0,0.0
K936,榮進劍豪(K936),Midpack,0,1,0,73.0,0.0,0.0
